scenario,operation,second,latency_ms,ok
postgres,product page,52.990,0.859,true
postgres,product page,53.000,0.928,true
postgres,product page,53.010,1.039,true
postgres,product page,53.020,1.280,true
postgres,product page,53.030,1.246,true
postgres,order history,53.040,-0.267,true
postgres,order history,53.050,-0.096,true
postgres,product page,53.060,0.633,true
postgres,order history,53.070,0.196,true
postgres,checkout,53.080,13.189,true
postgres,product page,53.090,0.934,true
postgres,product page,53.100,1.185,true
postgres,product page,53.110,1.340,true
postgres,product page,53.120,0.415,true
postgres,product page,53.130,-0.563,true
postgres,product page,53.140,0.561,true
postgres,checkout,53.150,12.436,true
postgres,order history,53.160,0.114,true
postgres,order history,53.170,0.254,true
postgres,product page,53.180,1.119,true
postgres,product page,53.190,0.980,true
postgres,order history,53.200,0.394,true
postgres,product page,53.210,1.438,true
postgres,order history,53.220,-0.241,true
postgres,product page,53.230,0.546,true
postgres,product page,53.240,0.516,true
postgres,order history,53.250,-0.010,true
postgres,order history,53.260,0.173,true
postgres,product page,53.270,0.895,true
postgres,checkout,53.280,12.751,true
postgres,product page,53.290,1.074,true
postgres,order history,53.300,0.530,true
postgres,product page,53.310,0.343,true
postgres,product page,53.320,0.551,true
postgres,product page,53.330,0.403,true
postgres,product page,53.340,0.546,true
postgres,product page,53.350,0.856,true
postgres,product page,53.360,0.696,true
postgres,order history,53.370,0.220,true
postgres,product page,53.380,1.069,true
postgres,product page,53.390,1.375,true
postgres,order history,53.400,0.514,true
postgres,product page,53.410,0.442,true
postgres,checkout,53.420,28.350,true
postgres,product page,53.430,0.631,true
postgres,product page,53.440,0.704,true
postgres,product page,53.450,0.700,true
postgres,product page,53.460,0.930,true
postgres,product page,53.470,0.994,true
postgres,product page,53.480,1.061,true
postgres,product page,53.490,1.195,true
postgres,order history,53.500,-0.335,true
postgres,order history,53.510,-0.250,true
postgres,product page,53.520,1.912,true
postgres,product page,53.530,0.669,true
postgres,order history,53.540,0.105,true
postgres,product page,53.550,0.924,true
postgres,checkout,53.560,14.042,true
postgres,product page,53.570,1.200,true
postgres,product page,53.580,1.394,true
postgres,order history,53.590,-0.217,true
postgres,product page,53.600,0.799,true
postgres,product page,53.610,0.635,true
postgres,order history,53.620,-0.053,true
postgres,product page,53.630,0.923,true
postgres,order history,53.640,0.163,true
postgres,product page,53.650,1.222,true
postgres,checkout,53.660,13.927,true
postgres,order history,53.670,0.458,true
postgres,product page,53.680,1.684,true
postgres,checkout,53.690,12.420,true
postgres,product page,53.700,0.439,true
postgres,product page,53.710,0.612,true
postgres,product page,53.720,0.744,true
postgres,product page,53.730,1.016,true
postgres,product page,53.740,1.651,true
postgres,checkout,53.750,13.677,true
postgres,product page,53.760,1.057,true
postgres,product page,53.770,1.392,true
postgres,product page,53.780,0.349,true
postgres,product page,53.790,0.337,true
postgres,order history,53.800,0.004,true
postgres,order history,53.810,0.001,true
postgres,product page,53.820,0.960,true
postgres,product page,53.830,0.714,true
postgres,product page,53.840,1.178,true
postgres,product page,53.850,1.129,true
postgres,product page,53.860,1.454,true
postgres,product page,53.870,0.270,true
postgres,product page,53.880,2.467,true
postgres,product page,53.890,0.428,true
postgres,product page,53.900,0.750,true
postgres,product page,53.910,0.506,true
postgres,product page,53.920,0.859,true
postgres,product page,53.930,0.878,true
postgres,product page,53.940,1.062,true
postgres,product page,53.950,1.000,true
postgres,product page,53.960,0.335,true
postgres,product page,53.970,-0.593,true
postgres,product page,53.980,0.776,true
postgres,product page,53.990,1.476,true
postgres,product page,54.000,1.076,true
postgres,product page,54.010,1.048,true
postgres,product page,54.020,1.209,true
postgres,product page,54.030,1.107,true
postgres,product page,54.040,0.343,true
postgres,product page,54.050,0.340,true
postgres,order history,54.060,-0.120,true
postgres,checkout,54.070,11.944,true
postgres,product page,54.080,0.880,true
postgres,product page,54.090,0.853,true
postgres,order history,54.100,0.351,true
postgres,order history,54.110,0.440,true
postgres,product page,54.120,1.416,true
postgres,order history,54.130,0.658,true
postgres,product page,54.140,0.902,true
postgres,product page,54.150,0.542,true
postgres,product page,54.160,0.723,true
postgres,order history,54.170,0.159,true
postgres,product page,54.180,0.995,true
postgres,product page,54.190,1.739,true
postgres,checkout,54.200,28.893,true
postgres,order history,54.210,0.197,true
postgres,product page,54.220,1.155,true
postgres,product page,54.230,1.026,true
postgres,order history,54.240,1.474,true
postgres,product page,54.250,1.369,true
postgres,order history,54.260,0.890,true
postgres,product page,54.270,1.747,true
postgres,product page,54.280,1.488,true
postgres,product page,54.290,1.192,true
postgres,checkout,54.300,17.387,true
postgres,product page,54.310,0.748,true
postgres,order history,54.320,3.306,true
postgres,product page,54.330,3.255,true
postgres,product page,54.340,1.828,true
postgres,product page,54.350,1.534,true
postgres,product page,54.360,2.352,true
postgres,order history,54.370,0.244,true
postgres,product page,54.380,2.680,true
postgres,product page,54.390,1.324,true
postgres,checkout,54.400,16.267,true
postgres,order history,54.410,0.555,true
postgres,checkout,54.420,20.317,true
postgres,product page,54.430,3.462,true
postgres,checkout,54.440,16.191,true
postgres,product page,54.450,2.182,true
postgres,order history,54.460,0.572,true
postgres,order history,54.470,0.657,true
postgres,order history,54.480,-0.072,true
postgres,product page,54.490,1.432,true
postgres,product page,54.500,1.557,true
postgres,product page,54.510,-0.294,true
postgres,product page,54.520,1.147,true
postgres,order history,54.530,0.524,true
postgres,order history,54.540,0.529,true
postgres,product page,54.550,1.335,true
postgres,product page,54.560,0.583,true
postgres,product page,54.570,0.713,true
postgres,product page,54.580,0.831,true
postgres,product page,54.590,1.455,true
postgres,order history,54.600,1.469,true
postgres,product page,54.610,5.886,true
postgres,checkout,54.620,55.004,true
postgres,product page,54.630,4.606,true
postgres,product page,54.640,7.782,true
postgres,product page,54.650,1.410,true
postgres,product page,54.660,1.766,true
postgres,product page,54.670,4.076,true
postgres,product page,54.680,3.908,true
postgres,order history,54.690,3.239,true
postgres,product page,54.700,3.876,true
postgres,product page,54.710,1.930,true
postgres,product page,54.720,3.053,true
postgres,order history,54.730,2.831,true
postgres,order history,54.740,0.319,true
postgres,order history,54.750,3.240,true
postgres,product page,54.760,5.694,true
postgres,product page,54.770,5.455,true
postgres,product page,54.780,3.190,true
postgres,product page,54.790,1.343,true
postgres,product page,54.800,2.192,true
postgres,product page,54.810,0.702,true
postgres,product page,54.820,1.176,true
postgres,product page,54.830,1.117,true
postgres,order history,54.840,0.586,true
postgres,order history,54.850,0.806,true
postgres,checkout,54.860,14.352,true
postgres,product page,54.870,0.918,true
postgres,product page,54.880,0.947,true
postgres,order history,54.890,0.358,true
postgres,product page,54.900,1.117,true
postgres,product page,54.910,1.244,true
postgres,product page,54.920,1.385,true
postgres,product page,54.930,0.719,true
postgres,product page,54.940,0.752,true
postgres,order history,54.950,0.166,true
postgres,product page,54.960,1.073,true
postgres,checkout,54.970,12.706,true
postgres,product page,54.980,1.756,true
postgres,product page,54.990,5.584,true
postgres,product page,55.000,1.509,true
postgres,checkout,55.010,29.661,true
postgres,product page,55.020,1.812,true
postgres,product page,55.030,-0.094,true
postgres,product page,55.040,5.415,true
postgres,product page,55.050,4.043,true
postgres,product page,55.060,0.278,true
postgres,product page,55.070,0.654,true
postgres,product page,55.080,1.650,true
postgres,checkout,55.090,13.550,true
postgres,order history,55.100,0.385,true
postgres,product page,55.110,1.036,true
postgres,product page,55.120,1.237,true
postgres,product page,55.130,0.261,true
postgres,product page,55.140,0.254,true
postgres,product page,55.150,0.529,true
postgres,product page,55.160,0.632,true
postgres,product page,55.170,0.756,true
postgres,checkout,55.180,11.840,true
postgres,product page,55.190,1.296,true
postgres,order history,55.200,0.395,true
postgres,product page,55.210,1.216,true
postgres,checkout,55.220,12.183,true
postgres,product page,55.230,0.343,true
postgres,product page,55.240,0.388,true
postgres,product page,55.250,0.461,true
postgres,product page,55.260,0.542,true
postgres,product page,55.270,0.716,true
postgres,order history,55.280,0.115,true
postgres,product page,55.290,0.844,true
postgres,product page,55.300,0.847,true
postgres,product page,55.310,1.104,true
postgres,product page,55.320,1.185,true
postgres,order history,55.330,-0.341,true
postgres,order history,55.340,-0.274,true
postgres,product page,55.350,0.493,true
postgres,order history,55.360,-0.077,true
postgres,product page,55.370,0.814,true
postgres,product page,55.380,0.727,true
postgres,checkout,55.390,14.443,true
postgres,product page,55.400,1.064,true
postgres,checkout,55.410,13.286,true
postgres,product page,55.420,1.179,true
postgres,product page,55.430,0.192,true
postgres,product page,55.440,0.369,true
postgres,checkout,55.450,16.257,true
postgres,product page,55.460,0.762,true
postgres,product page,55.470,0.776,true
postgres,product page,55.480,0.891,true
postgres,product page,55.490,1.030,true
postgres,product page,55.500,0.920,true
postgres,product page,55.510,1.205,true
postgres,product page,55.520,0.285,true
postgres,product page,55.530,0.510,true
postgres,product page,55.540,0.465,true
postgres,product page,55.550,0.563,true
postgres,product page,55.560,0.649,true
postgres,product page,55.570,0.805,true
postgres,product page,55.580,1.041,true
postgres,product page,55.590,1.222,true
postgres,product page,55.600,1.194,true
postgres,product page,55.610,0.425,true
postgres,product page,55.620,0.612,true
postgres,product page,55.630,0.658,true
postgres,product page,55.640,0.759,true
postgres,product page,55.650,2.085,true
postgres,product page,55.660,1.514,true
postgres,order history,55.670,0.151,true
postgres,product page,55.680,1.039,true
postgres,product page,55.690,1.469,true
postgres,checkout,55.700,26.604,true
postgres,product page,55.710,1.768,true
postgres,product page,55.720,0.711,true
postgres,product page,55.730,0.797,true
postgres,order history,55.740,0.184,true
postgres,product page,55.750,1.162,true
postgres,order history,55.760,0.514,true
postgres,product page,55.770,1.748,true
postgres,product page,55.780,3.196,true
postgres,product page,55.790,0.878,true
postgres,product page,55.800,1.218,true
postgres,order history,55.810,0.302,true
postgres,product page,55.820,1.397,true
postgres,product page,55.830,1.545,true
postgres,product page,55.840,1.400,true
postgres,product page,55.850,1.710,true
postgres,product page,55.860,0.816,true
postgres,product page,55.870,0.823,true
postgres,product page,55.880,1.121,true
postgres,product page,55.890,1.416,true
postgres,order history,55.900,0.761,true
postgres,product page,55.910,1.535,true
postgres,product page,55.920,0.801,true
postgres,product page,55.930,0.888,true
postgres,product page,55.940,1.074,true
postgres,product page,55.950,1.444,true
postgres,product page,55.960,1.476,true
postgres,product page,55.970,1.637,true
postgres,product page,55.980,2.915,true
postgres,order history,55.990,5.342,true
postgres,product page,56.000,3.600,true
postgres,order history,56.010,0.835,true
postgres,product page,56.020,1.703,true
postgres,product page,56.030,3.286,true
postgres,order history,56.040,3.132,true
postgres,product page,56.050,3.910,true
postgres,checkout,56.060,32.121,true
postgres,product page,56.070,4.108,true
postgres,product page,56.080,1.727,true
postgres,checkout,56.090,28.087,true
postgres,product page,56.100,1.107,true
