scenario,operation,second,latency_ms,ok
postgres,order history,41.350,0.229,true
postgres,product page,41.360,1.283,true
postgres,product page,41.370,2.208,true
postgres,product page,41.380,1.713,true
postgres,order history,41.390,-0.732,true
postgres,product page,41.400,1.919,true
postgres,order history,41.410,0.797,true
postgres,product page,41.420,3.003,true
postgres,product page,41.430,3.941,true
postgres,product page,41.440,1.305,true
postgres,product page,41.450,1.267,true
postgres,order history,41.460,2.345,true
postgres,product page,41.470,2.261,true
postgres,product page,41.480,1.516,true
postgres,product page,41.490,1.611,true
postgres,order history,41.500,2.920,true
postgres,product page,41.510,14.660,true
postgres,product page,41.520,2.204,true
postgres,product page,41.530,2.194,true
postgres,order history,41.540,0.355,true
postgres,order history,41.550,0.562,true
postgres,order history,41.560,0.692,true
postgres,order history,41.570,-1.218,true
postgres,product page,41.580,1.592,true
postgres,order history,41.590,3.072,true
postgres,product page,41.600,1.899,true
postgres,product page,41.610,2.077,true
postgres,order history,41.620,1.800,true
postgres,order history,41.630,0.458,true
postgres,product page,41.640,1.513,true
postgres,product page,41.650,1.864,true
postgres,product page,41.660,2.241,true
postgres,product page,41.670,5.799,true
postgres,product page,41.680,0.549,true
postgres,product page,41.690,2.225,true
postgres,product page,41.700,1.440,true
postgres,product page,41.710,1.247,true
postgres,product page,41.720,1.468,true
postgres,product page,41.730,1.767,true
postgres,order history,41.740,-0.131,true
postgres,product page,41.750,1.335,true
postgres,checkout,41.760,11.389,true
postgres,order history,41.770,0.356,true
postgres,product page,41.780,1.163,true
postgres,order history,41.790,0.586,true
postgres,product page,41.800,1.579,true
postgres,checkout,41.810,14.591,true
postgres,checkout,41.820,11.482,true
postgres,order history,41.830,0.243,true
postgres,product page,41.840,1.024,true
postgres,product page,41.850,2.117,true
postgres,product page,41.860,2.122,true
postgres,product page,41.870,1.550,true
postgres,order history,41.880,-0.140,true
postgres,product page,41.890,6.037,true
postgres,order history,41.900,0.083,true
postgres,product page,41.910,0.897,true
postgres,product page,41.920,1.681,true
postgres,product page,41.930,1.623,true
postgres,product page,41.940,1.989,true
postgres,checkout,41.950,11.286,true
postgres,product page,41.960,1.053,true
postgres,product page,41.970,0.902,true
postgres,product page,41.980,1.131,true
postgres,product page,41.990,1.325,true
postgres,product page,42.000,1.210,true
postgres,product page,42.010,1.646,true
postgres,product page,42.020,1.612,true
postgres,order history,42.030,0.345,true
postgres,order history,42.040,-0.118,true
postgres,order history,42.050,0.030,true
postgres,product page,42.060,0.884,true
postgres,order history,42.070,0.253,true
postgres,order history,42.080,0.469,true
postgres,product page,42.090,2.005,true
postgres,order history,42.100,-0.313,true
postgres,product page,42.110,2.167,true
postgres,product page,42.120,0.838,true
postgres,order history,42.130,0.185,true
postgres,order history,42.140,0.644,true
postgres,order history,42.150,0.475,true
postgres,product page,42.160,1.264,true
postgres,product page,42.170,-0.081,true
postgres,product page,42.180,0.593,true
postgres,product page,42.190,0.885,true
postgres,product page,42.200,1.323,true
postgres,product page,42.210,2.503,true
postgres,product page,42.220,0.971,true
postgres,product page,42.230,2.181,true
postgres,product page,42.240,0.454,true
postgres,product page,42.250,0.295,true
postgres,product page,42.260,0.507,true
postgres,checkout,42.270,11.357,true
postgres,product page,42.280,0.973,true
postgres,checkout,42.290,12.670,true
postgres,product page,42.300,16.002,true
postgres,product page,42.310,2.354,true
postgres,product page,42.320,1.109,true
postgres,product page,42.330,1.749,true
postgres,product page,42.340,0.423,true
postgres,product page,42.350,0.619,true
postgres,order history,42.360,0.185,true
postgres,product page,42.370,0.557,true
postgres,product page,42.380,1.474,true
postgres,product page,42.390,1.098,true
postgres,product page,42.400,1.883,true
postgres,product page,42.410,1.372,true
postgres,order history,42.420,-0.255,true
postgres,product page,42.430,0.922,true
postgres,product page,42.440,1.006,true
postgres,product page,42.450,1.168,true
postgres,product page,42.460,0.845,true
postgres,product page,42.470,1.756,true
postgres,product page,42.480,1.425,true
postgres,product page,42.490,-0.415,true
postgres,order history,42.500,-0.055,true
postgres,checkout,42.510,11.865,true
postgres,product page,42.520,0.753,true
postgres,order history,42.530,0.388,true
postgres,order history,42.540,1.078,true
postgres,order history,42.550,1.080,true
postgres,order history,42.560,-0.324,true
postgres,product page,42.570,1.191,true
postgres,product page,42.580,0.955,true
postgres,product page,42.590,1.223,true
postgres,product page,42.600,1.508,true
postgres,product page,42.610,1.705,true
postgres,product page,42.620,1.850,true
postgres,order history,42.630,-0.276,true
postgres,product page,42.640,0.404,true
postgres,product page,42.650,0.693,true
postgres,product page,42.660,0.846,true
postgres,product page,42.670,1.074,true
postgres,checkout,42.680,11.806,true
postgres,product page,42.690,3.573,true
postgres,product page,42.700,1.482,true
postgres,product page,42.710,1.704,true
postgres,checkout,42.720,11.319,true
postgres,product page,42.730,1.380,true
postgres,order history,42.740,0.110,true
postgres,product page,42.750,1.360,true
postgres,product page,42.760,1.162,true
postgres,order history,42.770,0.429,true
postgres,product page,42.780,2.164,true
postgres,product page,42.790,0.768,true
postgres,product page,42.800,0.534,true
postgres,product page,42.810,0.470,true
postgres,product page,42.820,1.256,true
postgres,checkout,42.830,10.352,true
postgres,order history,42.840,0.249,true
postgres,checkout,42.850,10.838,true
postgres,product page,42.860,1.691,true
postgres,product page,42.870,1.237,true
postgres,order history,42.880,-0.238,true
postgres,order history,42.890,-0.173,true
postgres,product page,42.900,2.519,true
postgres,order history,42.910,0.171,true
postgres,checkout,42.920,9.902,true
postgres,checkout,42.930,10.659,true
postgres,product page,42.940,1.427,true
postgres,product page,42.950,-0.533,true
postgres,product page,42.960,49.323,true
postgres,product page,42.970,0.558,true
postgres,product page,42.980,3.667,true
postgres,product page,42.990,0.977,true
postgres,product page,43.000,0.991,true
postgres,product page,43.010,1.148,true
postgres,product page,43.020,1.115,true
postgres,product page,43.030,1.620,true
postgres,product page,43.040,0.622,true
postgres,checkout,43.050,10.145,true
postgres,order history,43.060,-0.035,true
postgres,order history,43.070,0.152,true
postgres,product page,43.080,5.854,true
postgres,product page,43.090,1.693,true
postgres,checkout,43.100,11.359,true
postgres,checkout,43.110,10.733,true
postgres,product page,43.120,0.485,true
postgres,product page,43.130,0.945,true
postgres,product page,43.140,0.993,true
postgres,product page,43.150,0.738,true
postgres,product page,43.160,1.382,true
postgres,checkout,43.170,11.988,true
postgres,product page,43.180,2.101,true
postgres,product page,43.190,1.466,true
postgres,product page,43.200,0.270,true
postgres,product page,43.210,0.545,true
postgres,product page,43.220,0.262,true
postgres,product page,43.230,0.431,true
postgres,product page,43.240,0.817,true
postgres,product page,43.250,1.228,true
postgres,product page,43.260,1.112,true
postgres,product page,43.270,1.600,true
postgres,product page,43.280,1.111,true
postgres,product page,43.290,-0.875,true
postgres,checkout,43.300,10.120,true
postgres,product page,43.310,0.903,true
postgres,order history,43.320,0.064,true
postgres,order history,43.330,0.138,true
postgres,checkout,43.340,10.595,true
postgres,product page,43.350,0.843,true
postgres,order history,43.360,0.450,true
postgres,product page,43.370,1.418,true
postgres,order history,43.380,-0.441,true
postgres,product page,43.390,0.443,true
postgres,product page,43.400,0.829,true
postgres,product page,43.410,0.727,true
postgres,product page,43.420,0.645,true
postgres,checkout,43.430,10.957,true
postgres,product page,43.440,0.836,true
postgres,product page,43.450,1.081,true
postgres,product page,43.460,0.784,true
postgres,product page,43.470,0.807,true
postgres,product page,43.480,1.891,true
postgres,product page,43.490,1.327,true
postgres,product page,43.500,2.175,true
postgres,product page,43.510,1.069,true
postgres,product page,43.520,1.404,true
postgres,order history,43.530,0.585,true
postgres,product page,43.540,1.655,true
postgres,checkout,43.550,8.470,true
postgres,product page,43.560,0.452,true
postgres,product page,43.570,1.081,true
postgres,checkout,43.580,10.147,true
postgres,product page,43.590,0.832,true
postgres,product page,43.600,0.721,true
postgres,checkout,43.610,10.924,true
postgres,product page,43.620,0.783,true
postgres,order history,43.630,0.294,true
postgres,product page,43.640,0.964,true
postgres,order history,43.650,-0.574,true
postgres,product page,43.660,0.636,true
postgres,checkout,43.670,9.669,true
postgres,product page,43.680,1.124,true
postgres,checkout,43.690,9.746,true
postgres,product page,43.700,0.962,true
postgres,product page,43.710,2.104,true
postgres,product page,43.720,1.009,true
postgres,order history,43.730,0.515,true
postgres,product page,43.740,1.288,true
postgres,product page,43.750,0.671,true
postgres,product page,43.760,0.264,true
postgres,product page,43.770,0.295,true
postgres,product page,43.780,0.303,true
postgres,product page,43.790,0.855,true
postgres,product page,43.800,1.815,true
postgres,order history,43.810,0.128,true
postgres,product page,43.820,0.722,true
postgres,checkout,43.830,10.876,true
postgres,order history,43.840,0.292,true
postgres,product page,43.850,1.307,true
postgres,product page,43.860,0.939,true
postgres,product page,43.870,0.340,true
postgres,checkout,43.880,10.889,true
postgres,product page,43.890,0.820,true
postgres,order history,43.900,0.118,true
postgres,product page,43.910,0.663,true
postgres,order history,43.920,0.207,true
postgres,product page,43.930,0.772,true
postgres,order history,43.940,0.620,true
postgres,product page,43.950,0.267,true
postgres,product page,43.960,1.307,true
postgres,product page,43.970,0.749,true
postgres,order history,43.980,0.175,true
postgres,product page,43.990,1.006,true
postgres,product page,44.000,0.917,true
postgres,product page,44.010,1.251,true
postgres,product page,44.020,1.269,true
postgres,product page,44.030,0.498,true
postgres,product page,44.040,0.486,true
postgres,product page,44.050,0.646,true
postgres,checkout,44.060,10.691,true
postgres,checkout,44.070,10.876,true
postgres,product page,44.080,0.764,true
postgres,checkout,44.090,12.110,true
postgres,product page,44.100,5.413,true
postgres,checkout,44.110,12.580,true
postgres,product page,44.120,2.546,true
postgres,order history,44.130,-0.184,true
postgres,product page,44.140,0.733,true
postgres,product page,44.150,0.986,true
postgres,product page,44.160,1.315,true
postgres,product page,44.170,1.769,true
postgres,checkout,44.180,9.648,true
postgres,order history,44.190,0.572,true
postgres,product page,44.200,0.311,true
postgres,product page,44.210,0.367,true
postgres,checkout,44.220,10.002,true
postgres,product page,44.230,0.927,true
postgres,product page,44.240,1.086,true
postgres,product page,44.250,1.518,true
postgres,order history,44.260,0.424,true
postgres,product page,44.270,1.098,true
postgres,product page,44.280,0.260,true
postgres,product page,44.290,0.740,true
postgres,product page,44.300,0.896,true
postgres,order history,44.310,-0.001,true
postgres,order history,44.320,0.289,true
postgres,product page,44.330,1.136,true
postgres,order history,44.340,0.394,true
postgres,product page,44.350,1.231,true
postgres,product page,44.360,1.973,true
postgres,product page,44.370,0.722,true
postgres,product page,44.380,0.613,true
postgres,product page,44.390,0.639,true
postgres,order history,44.400,0.186,true
postgres,product page,44.410,1.444,true
postgres,order history,44.420,0.502,true
postgres,order history,44.430,0.570,true
postgres,product page,44.440,-0.557,true
postgres,product page,44.450,0.461,true
postgres,order history,44.460,-0.068,true
postgres,product page,44.470,0.852,true
