scenario,operation,second,latency_ms,ok
postgres,order history,12.480,0.360,true
postgres,product page,12.490,1.232,true
postgres,product page,12.500,1.219,true
postgres,checkout,12.510,10.536,true
postgres,order history,12.520,-0.101,true
postgres,product page,12.530,0.604,true
postgres,checkout,12.540,11.355,true
postgres,product page,12.550,0.818,true
postgres,order history,12.560,0.443,true
postgres,order history,12.570,0.571,true
postgres,product page,12.580,0.225,true
postgres,product page,12.590,0.397,true
postgres,order history,12.600,0.021,true
postgres,product page,12.610,0.881,true
postgres,product page,12.620,1.199,true
postgres,order history,12.630,0.720,true
postgres,product page,12.640,0.456,true
postgres,product page,12.650,-0.564,true
postgres,order history,12.660,0.131,true
postgres,product page,12.670,0.938,true
postgres,order history,12.680,0.535,true
postgres,product page,12.690,0.263,true
postgres,product page,12.700,0.456,true
postgres,product page,12.710,0.581,true
postgres,product page,12.720,1.073,true
postgres,product page,12.730,0.870,true
postgres,product page,12.740,1.013,true
postgres,product page,12.750,1.613,true
postgres,product page,12.760,0.239,true
postgres,checkout,12.770,10.053,true
postgres,product page,12.780,0.460,true
postgres,order history,12.790,-0.017,true
postgres,product page,12.800,0.663,true
postgres,product page,12.810,0.843,true
postgres,product page,12.820,0.991,true
postgres,product page,12.830,1.267,true
postgres,product page,12.840,0.200,true
postgres,checkout,12.850,11.452,true
postgres,product page,12.860,0.512,true
postgres,product page,12.870,0.592,true
postgres,product page,12.880,0.693,true
postgres,product page,12.890,1.777,true
postgres,product page,12.900,1.516,true
postgres,order history,12.910,0.484,true
postgres,product page,12.920,1.245,true
postgres,product page,12.930,0.610,true
postgres,product page,12.940,0.424,true
postgres,product page,12.950,0.587,true
postgres,checkout,12.960,12.041,true
postgres,order history,12.970,0.333,true
postgres,checkout,12.980,9.905,true
postgres,product page,12.990,1.028,true
postgres,order history,13.000,0.589,true
postgres,checkout,13.010,8.295,true
postgres,product page,13.020,0.682,true
postgres,product page,13.030,0.756,true
postgres,product page,13.040,1.096,true
postgres,product page,13.050,1.126,true
postgres,checkout,13.060,9.169,true
postgres,product page,13.070,0.381,true
postgres,product page,13.080,0.561,true
postgres,product page,13.090,0.733,true
postgres,order history,13.100,0.319,true
postgres,product page,13.110,1.028,true
postgres,product page,13.120,1.213,true
postgres,order history,13.130,-0.251,true
postgres,product page,13.140,0.530,true
postgres,product page,13.150,0.681,true
postgres,product page,13.160,0.842,true
postgres,checkout,13.170,9.657,true
postgres,checkout,13.180,10.761,true
postgres,product page,13.190,0.179,true
postgres,product page,13.200,0.380,true
postgres,product page,13.210,0.535,true
postgres,product page,13.220,0.664,true
postgres,checkout,13.230,10.092,true
postgres,product page,13.240,0.975,true
postgres,product page,13.250,0.986,true
postgres,product page,13.260,1.449,true
postgres,order history,13.270,0.603,true
postgres,product page,13.280,0.212,true
